,precision,recall,f1-score,support
Left Fist,0.5,0.42857142857142855,0.46153846153846156,7.0
Right Fist,0.5,0.5714285714285714,0.5333333333333333,7.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.5,0.5,0.49743589743589745,14.0
weighted avg,0.5,0.5,0.49743589743589745,14.0
