,precision,recall,f1-score,support
Left Hand,0.7951807228915663,0.9166666666666666,0.8516129032258064,72.0
Right Hand,0.8701298701298701,0.9305555555555556,0.8993288590604027,72.0
Feet,0.821917808219178,0.8333333333333334,0.8275862068965517,72.0
Tongue,0.9818181818181818,0.75,0.8503937007874016,72.0
accuracy,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8576388888888888
macro avg,0.867261645764699,0.857638888888889,0.8572304174925407,288.0
weighted avg,0.8672616457646991,0.8576388888888888,0.8572304174925406,288.0
