,precision,recall,f1-score,support
Left Hand,0.83125,0.9236111111111112,0.875,144.0
Right Hand,0.9545454545454546,0.7291666666666666,0.8267716535433071,144.0
Feet,0.8397435897435898,0.9097222222222222,0.8733333333333333,144.0
Tongue,0.8933333333333333,0.9305555555555556,0.9115646258503401,144.0
accuracy,0.8732638888888888,0.8732638888888888,0.8732638888888888,0.8732638888888888
macro avg,0.8797180944055945,0.8732638888888888,0.8716674031817452,576.0
weighted avg,0.8797180944055945,0.8732638888888888,0.8716674031817451,576.0
