,precision,recall,f1-score,support
Left Hand,0.5535714285714286,0.6458333333333334,0.5961538461538461,144.0
Right Hand,0.5668789808917197,0.6180555555555556,0.5913621262458472,144.0
Feet,0.6016949152542372,0.4930555555555556,0.5419847328244275,144.0
Tongue,0.6691729323308271,0.6180555555555556,0.6425992779783394,144.0
accuracy,0.59375,0.59375,0.59375,0.59375
macro avg,0.5978295642620531,0.59375,0.5930249958006151,576.0
weighted avg,0.5978295642620532,0.59375,0.5930249958006151,576.0
