,precision,recall,f1-score,support
Left Hand,0.8783783783783784,0.9027777777777778,0.8904109589041096,72.0
Right Hand,0.9054054054054054,0.9305555555555556,0.9178082191780821,72.0
Feet,0.9180327868852459,0.7777777777777778,0.8421052631578947,72.0
Tongue,0.8481012658227848,0.9305555555555556,0.8874172185430463,72.0
accuracy,0.8854166666666666,0.8854166666666666,0.8854166666666666,0.8854166666666666
macro avg,0.8874794591229537,0.8854166666666667,0.8844354149457833,288.0
weighted avg,0.8874794591229537,0.8854166666666666,0.8844354149457831,288.0
