,precision,recall,f1-score,support
Left Hand,0.9577464788732394,0.9444444444444444,0.951048951048951,72.0
Right Hand,0.8933333333333333,0.9305555555555556,0.9115646258503401,72.0
Feet,0.8354430379746836,0.9166666666666666,0.8741721854304636,72.0
Tongue,0.9206349206349206,0.8055555555555556,0.8592592592592592,72.0
accuracy,0.8993055555555556,0.8993055555555556,0.8993055555555556,0.8993055555555556
macro avg,0.9017894427040442,0.8993055555555556,0.8990112553972535,288.0
weighted avg,0.9017894427040442,0.8993055555555556,0.8990112553972536,288.0
