,precision,recall,f1-score,support
Left Fist,1.0,0.42857142857142855,0.6,7.0
Right Fist,0.625,0.7142857142857143,0.6666666666666666,7.0
Both Fists,0.5,0.5714285714285714,0.5333333333333333,7.0
Both Feet,0.6666666666666666,0.8571428571428571,0.75,7.0
accuracy,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429
macro avg,0.6979166666666666,0.6428571428571428,0.6375,28.0
weighted avg,0.6979166666666666,0.6428571428571429,0.6375000000000001,28.0
