,precision,recall,f1-score,support
Left Fist,0.75,0.8571428571428571,0.8,7.0
Right Fist,0.5,0.8571428571428571,0.631578947368421,7.0
Both Fists,0.6666666666666666,0.2857142857142857,0.4,7.0
Both Feet,1.0,0.7142857142857143,0.8333333333333334,7.0
accuracy,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286
macro avg,0.7291666666666666,0.6785714285714286,0.6662280701754386,28.0
weighted avg,0.7291666666666666,0.6785714285714286,0.6662280701754385,28.0
