,precision,recall,f1-score,support
Left Fist,0.7163461538461539,0.6622222222222223,0.6882217090069285,450.0
Right Fist,0.7257281553398058,0.6674107142857143,0.6953488372093024,448.0
Both Fists,0.5729166666666666,0.6111111111111112,0.5913978494623656,450.0
Both Feet,0.6069958847736625,0.6614349775784754,0.6330472103004292,446.0
accuracy,0.6505016722408027,0.6505016722408027,0.6505016722408027,0.6505016722408027
macro avg,0.6554967151565723,0.6505447562993808,0.6520039014947565,1794.0
weighted avg,0.6555265593266754,0.6505016722408027,0.6519978462513607,1794.0
