,precision,recall,f1-score,support
Left Fist,0.4,0.5714285714285714,0.47058823529411764,7.0
Right Fist,0.16666666666666666,0.14285714285714285,0.15384615384615385,7.0
Both Fists,0.0,0.0,0.0,7.0
Both Feet,0.36363636363636365,0.5714285714285714,0.4444444444444444,7.0
accuracy,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.32142857142857145
macro avg,0.23257575757575757,0.3214285714285714,0.267219708396179,28.0
weighted avg,0.23257575757575757,0.32142857142857145,0.267219708396179,28.0
