,precision,recall,f1-score,support
Left Hand,0.6776859504132231,0.5694444444444444,0.6188679245283019,144.0
Right Hand,0.49800796812749004,0.8680555555555556,0.6329113924050633,144.0
Feet,0.5454545454545454,0.5833333333333334,0.5637583892617449,144.0
Tongue,0.94,0.3263888888888889,0.4845360824742268,144.0
accuracy,0.5868055555555556,0.5868055555555556,0.5868055555555556,0.5868055555555556
macro avg,0.6652871159988146,0.5868055555555556,0.5750184471673343,576.0
weighted avg,0.6652871159988146,0.5868055555555556,0.5750184471673342,576.0
