,precision,recall,f1-score,support
Left Fist,0.6262833675564682,0.6823266219239373,0.6531049250535332,447.0
Right Fist,0.6775956284153005,0.5523385300668151,0.6085889570552148,449.0
Both Fists,0.5565819861431871,0.5427927927927928,0.5496009122006843,444.0
Both Feet,0.5694444444444444,0.6377777777777778,0.6016771488469602,450.0
accuracy,0.6039106145251396,0.6039106145251396,0.6039106145251396,0.6039106145251396
macro avg,0.60747635663985,0.6038089306403307,0.6032429857890981,1790.0
weighted avg,0.6075762593875901,0.6039106145251396,0.6033362375502552,1790.0
