,precision,recall,f1-score,support
Left Fist,0.6245059288537549,0.7069351230425056,0.6631689401888772,447.0
Right Fist,0.7027027027027027,0.579064587973274,0.634920634920635,449.0
Both Fists,0.540045766590389,0.5315315315315315,0.5357548240635642,444.0
Both Feet,0.6037735849056604,0.64,0.6213592233009708,450.0
accuracy,0.6145251396648045,0.6145251396648045,0.6145251396648045,0.6145251396648045
macro avg,0.6177569957631267,0.6143828106368278,0.6138009056185119,1790.0
weighted avg,0.6179587135669397,0.6145251396648045,0.6139679741415937,1790.0
