,precision,recall,f1-score,support
Left Fist,0.6929133858267716,0.7154471544715447,0.7040000000000001,369.0
Right Fist,0.6632390745501285,0.7107438016528925,0.6861702127659575,363.0
Both Fists,0.5784313725490197,0.4849315068493151,0.5275707898658719,365.0
Both Feet,0.6272493573264781,0.6630434782608695,0.6446499339498017,368.0
accuracy,0.6436860068259386,0.6436860068259386,0.6436860068259386,0.6436860068259386
macro avg,0.6404582975630995,0.6435414853086555,0.6405977341454079,1465.0
weighted avg,0.6405433705858781,0.6436860068259386,0.6407169291662886,1465.0
