,precision,recall,f1-score,support
Left Hand,0.7580645161290323,0.6527777777777778,0.7014925373134328,72.0
Right Hand,0.717948717948718,0.7777777777777778,0.7466666666666666,72.0
Feet,0.6382978723404256,0.8333333333333334,0.7228915662650603,72.0
Tongue,0.8703703703703703,0.6527777777777778,0.746031746031746,72.0
accuracy,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666
macro avg,0.7461703691971364,0.7291666666666666,0.7292706290692265,288.0
weighted avg,0.7461703691971365,0.7291666666666666,0.7292706290692264,288.0
