,precision,recall,f1-score,support
Left Hand,0.9032258064516129,0.7777777777777778,0.835820895522388,72.0
Right Hand,0.7654320987654321,0.8611111111111112,0.8104575163398693,72.0
Feet,0.7682926829268293,0.875,0.8181818181818181,72.0
Tongue,0.8412698412698413,0.7361111111111112,0.7851851851851852,72.0
accuracy,0.8125,0.8125,0.8125,0.8125
macro avg,0.819555107353429,0.8125,0.8124113538073151,288.0
weighted avg,0.8195551073534288,0.8125,0.8124113538073151,288.0
