,precision,recall,f1-score,support
Left Hand,0.859375,0.7638888888888888,0.8088235294117647,72.0
Right Hand,0.8028169014084507,0.7916666666666666,0.7972027972027971,72.0
Feet,0.7407407407407407,0.8333333333333334,0.7843137254901961,72.0
Tongue,0.8055555555555556,0.8055555555555556,0.8055555555555556,72.0
accuracy,0.7986111111111112,0.7986111111111112,0.7986111111111112,0.7986111111111112
macro avg,0.8021220494261867,0.7986111111111112,0.7989739019150783,288.0
weighted avg,0.8021220494261867,0.7986111111111112,0.7989739019150783,288.0
