,precision,recall,f1-score,support
Left Hand,0.8852459016393442,0.75,0.8120300751879699,72.0
Right Hand,0.8378378378378378,0.8611111111111112,0.8493150684931507,72.0
Feet,0.7560975609756098,0.8611111111111112,0.8051948051948052,72.0
Tongue,0.7887323943661971,0.7777777777777778,0.7832167832167832,72.0
accuracy,0.8125,0.8125,0.8125,0.8125
macro avg,0.8169784237047473,0.8125,0.8124391830231773,288.0
weighted avg,0.8169784237047472,0.8125,0.8124391830231773,288.0
