,precision,recall,f1-score,support
Left Hand,0.8805970149253731,0.8194444444444444,0.8489208633093526,72.0
Right Hand,0.7777777777777778,0.875,0.823529411764706,72.0
Feet,0.7792207792207793,0.8333333333333334,0.8053691275167787,72.0
Tongue,0.8253968253968254,0.7222222222222222,0.7703703703703704,72.0
accuracy,0.8125,0.8125,0.8125,0.8125
macro avg,0.8157480993301889,0.8125,0.812047443240302,288.0
weighted avg,0.8157480993301889,0.8125,0.8120474432403019,288.0
