,precision,recall,f1-score,support
Left Hand,0.6666666666666666,0.6388888888888888,0.6524822695035462,144.0
Right Hand,0.5508021390374331,0.7152777777777778,0.622356495468278,144.0
Feet,0.5185185185185185,0.6805555555555556,0.5885885885885885,144.0
Tongue,0.9032258064516129,0.3888888888888889,0.5436893203883495,144.0
accuracy,0.6059027777777778,0.6059027777777778,0.6059027777777778,0.6059027777777778
macro avg,0.6598032826685578,0.6059027777777778,0.6017791684871905,576.0
weighted avg,0.6598032826685577,0.6059027777777778,0.6017791684871905,576.0
