,precision,recall,f1-score,support
Left Fist,1.0,1.0,1.0,8.0
Right Fist,0.75,0.8571428571428571,0.8,7.0
Both Fists,1.0,0.7142857142857143,0.8333333333333334,7.0
Both Feet,0.8888888888888888,1.0,0.9411764705882353,8.0
accuracy,0.9,0.9,0.9,0.9
macro avg,0.9097222222222222,0.8928571428571429,0.8936274509803921,30.0
weighted avg,0.912037037037037,0.9,0.8987581699346407,30.0
