,precision,recall,f1-score,support
Left Fist,0.8303964757709251,0.843400447427293,0.83684794672586,447.0
Right Fist,0.8416289592760181,0.8285077951002228,0.835016835016835,449.0
accuracy,0.8359375,0.8359375,0.8359375,0.8359375
macro avg,0.8360127175234716,0.8359541212637579,0.8359323908713475,896.0
weighted avg,0.8360252537773836,0.8359375,0.8359303472198866,896.0
