,precision,recall,f1-score,support
Left Hand,0.8223684210526315,0.8680555555555556,0.8445945945945946,144.0
Right Hand,0.9809523809523809,0.7152777777777778,0.8273092369477911,144.0
Feet,0.7790697674418605,0.9305555555555556,0.8481012658227848,144.0
Tongue,0.8367346938775511,0.8541666666666666,0.845360824742268,144.0
accuracy,0.8420138888888888,0.8420138888888888,0.8420138888888888,0.8420138888888888
macro avg,0.854781315831106,0.842013888888889,0.8413414805268596,576.0
weighted avg,0.854781315831106,0.8420138888888888,0.8413414805268596,576.0
