,precision,recall,f1-score,support
Left Hand,0.9577464788732394,0.9444444444444444,0.951048951048951,72.0
Right Hand,0.971830985915493,0.9583333333333334,0.965034965034965,72.0
Feet,0.9705882352941176,0.9166666666666666,0.9428571428571428,72.0
Tongue,0.9230769230769231,1.0,0.96,72.0
accuracy,0.9548611111111112,0.9548611111111112,0.9548611111111112,0.9548611111111112
macro avg,0.9558106557899433,0.954861111111111,0.9547352647352647,288.0
weighted avg,0.9558106557899433,0.9548611111111112,0.9547352647352648,288.0
