,precision,recall,f1-score,support
Left Hand,0.9078947368421053,0.9583333333333334,0.9324324324324325,72.0
Right Hand,0.9710144927536232,0.9305555555555556,0.950354609929078,72.0
Feet,0.8840579710144928,0.8472222222222222,0.8652482269503546,72.0
Tongue,0.918918918918919,0.9444444444444444,0.9315068493150684,72.0
accuracy,0.9201388888888888,0.9201388888888888,0.9201388888888888,0.9201388888888888
macro avg,0.920471529882285,0.9201388888888888,0.9198855296567334,288.0
weighted avg,0.9204715298822852,0.9201388888888888,0.9198855296567334,288.0
