,precision,recall,f1-score,support
Left Hand,0.9041095890410958,0.9166666666666666,0.9103448275862068,72.0
Right Hand,0.9315068493150684,0.9444444444444444,0.9379310344827586,72.0
Feet,0.8591549295774648,0.8472222222222222,0.8531468531468532,72.0
Tongue,0.8732394366197183,0.8611111111111112,0.8671328671328671,72.0
accuracy,0.8923611111111112,0.8923611111111112,0.8923611111111112,0.8923611111111112
macro avg,0.8920027011383367,0.8923611111111112,0.8921388955871714,288.0
weighted avg,0.8920027011383369,0.8923611111111112,0.8921388955871714,288.0
