,precision,recall,f1-score,support
Left Hand,0.7837837837837838,0.8055555555555556,0.7945205479452055,72.0
Right Hand,0.7093023255813954,0.8472222222222222,0.7721518987341772,72.0
Feet,0.896551724137931,0.7222222222222222,0.7999999999999999,72.0
Tongue,0.7285714285714285,0.7083333333333334,0.7183098591549296,72.0
accuracy,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334
macro avg,0.7795523155186347,0.7708333333333334,0.771245576458578,288.0
weighted avg,0.7795523155186347,0.7708333333333334,0.771245576458578,288.0
