,precision,recall,f1-score,support
Left Hand,0.7560975609756098,0.8611111111111112,0.8051948051948052,72.0
Right Hand,0.8285714285714286,0.8055555555555556,0.8169014084507044,72.0
Feet,0.8833333333333333,0.7361111111111112,0.803030303030303,72.0
Tongue,0.6973684210526315,0.7361111111111112,0.7162162162162163,72.0
accuracy,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.7847222222222222
macro avg,0.7913426859832507,0.7847222222222222,0.7853356832230073,288.0
weighted avg,0.7913426859832509,0.7847222222222222,0.7853356832230073,288.0
