,precision,recall,f1-score,support
Left Hand,0.5454545454545454,0.5416666666666666,0.5435540069686411,144.0
Right Hand,0.582089552238806,0.5416666666666666,0.5611510791366906,144.0
Feet,0.5877862595419847,0.5347222222222222,0.56,144.0
Tongue,0.5476190476190477,0.6388888888888888,0.5897435897435898,144.0
accuracy,0.5642361111111112,0.5642361111111112,0.5642361111111112,0.5642361111111112
macro avg,0.5657373512135959,0.564236111111111,0.5636121689622304,576.0
weighted avg,0.5657373512135959,0.5642361111111112,0.5636121689622304,576.0
