,precision,recall,f1-score,support
Left Hand,0.6203703703703703,0.4652777777777778,0.5317460317460317,144.0
Right Hand,0.5802469135802469,0.6527777777777778,0.6143790849673203,144.0
Feet,0.5,0.625,0.5555555555555556,144.0
Tongue,0.6428571428571429,0.5625,0.6,144.0
accuracy,0.5763888888888888,0.5763888888888888,0.5763888888888888,0.5763888888888888
macro avg,0.5858686067019401,0.5763888888888888,0.5754201680672268,576.0
weighted avg,0.5858686067019401,0.5763888888888888,0.5754201680672268,576.0
