,precision,recall,f1-score,support
Left Hand,0.48214285714285715,0.5625,0.5192307692307693,144.0
Right Hand,0.6434108527131783,0.5763888888888888,0.608058608058608,144.0
Feet,0.5337837837837838,0.5486111111111112,0.541095890410959,144.0
Tongue,0.6641221374045801,0.6041666666666666,0.6327272727272727,144.0
accuracy,0.5729166666666666,0.5729166666666666,0.5729166666666666,0.5729166666666666
macro avg,0.5808649077610999,0.5729166666666666,0.5752781351069023,576.0
weighted avg,0.5808649077610999,0.5729166666666666,0.5752781351069022,576.0
