,precision,recall,f1-score,support
Left Hand,0.958904109589041,0.9722222222222222,0.9655172413793104,72.0
Right Hand,0.96,1.0,0.9795918367346939,72.0
Feet,0.9571428571428572,0.9305555555555556,0.943661971830986,72.0
Tongue,0.9714285714285714,0.9444444444444444,0.9577464788732395,72.0
accuracy,0.9618055555555556,0.9618055555555556,0.9618055555555556,0.9618055555555556
macro avg,0.9618688845401174,0.9618055555555556,0.9616293822045574,288.0
weighted avg,0.9618688845401174,0.9618055555555556,0.9616293822045575,288.0
