,precision,recall,f1-score,support
Left Hand,0.75,0.7083333333333334,0.7285714285714285,144.0
Right Hand,0.8231292517006803,0.8402777777777778,0.8316151202749141,144.0
Feet,0.6544502617801047,0.8680555555555556,0.746268656716418,144.0
Tongue,0.7941176470588235,0.5625,0.6585365853658537,144.0
accuracy,0.7447916666666666,0.7447916666666666,0.7447916666666666,0.7447916666666666
macro avg,0.7554242901349021,0.7447916666666667,0.7412479477321536,576.0
weighted avg,0.755424290134902,0.7447916666666666,0.7412479477321535,576.0
