,precision,recall,f1-score,support
Left Hand,0.7077922077922078,0.7569444444444444,0.7315436241610739,144.0
Right Hand,0.8549618320610687,0.7777777777777778,0.8145454545454546,144.0
Feet,0.6666666666666666,0.75,0.7058823529411765,144.0
Tongue,0.7441860465116279,0.6666666666666666,0.7032967032967034,144.0
accuracy,0.7378472222222222,0.7378472222222222,0.7378472222222222,0.7378472222222222
macro avg,0.7434016882578928,0.7378472222222222,0.7388170337361021,576.0
weighted avg,0.7434016882578928,0.7378472222222222,0.7388170337361021,576.0
