,precision,recall,f1-score,support
Left Hand,0.7923076923076923,0.7152777777777778,0.7518248175182481,144.0
Right Hand,0.8095238095238095,0.8263888888888888,0.8178694158075601,144.0
Feet,0.6227544910179641,0.7222222222222222,0.6688102893890675,144.0
Tongue,0.7196969696969697,0.6597222222222222,0.6884057971014492,144.0
accuracy,0.7309027777777778,0.7309027777777778,0.7309027777777778,0.7309027777777778
macro avg,0.7360707406366089,0.7309027777777778,0.7317275799540812,576.0
weighted avg,0.7360707406366089,0.7309027777777778,0.7317275799540812,576.0
