,precision,recall,f1-score,support
Left Hand,0.8026315789473685,0.8472222222222222,0.8243243243243243,72.0
Right Hand,0.7397260273972602,0.75,0.7448275862068966,72.0
Feet,0.7361111111111112,0.7361111111111112,0.7361111111111112,72.0
Tongue,0.8208955223880597,0.7638888888888888,0.7913669064748201,72.0
accuracy,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556
macro avg,0.7748410599609499,0.7743055555555556,0.774157482029288,288.0
weighted avg,0.7748410599609499,0.7743055555555556,0.774157482029288,288.0
