,precision,recall,f1-score,support
Left Fist,0.625,0.7142857142857143,0.6666666666666666,7.0
Right Fist,1.0,0.14285714285714285,0.25,7.0
Both Fists,0.6,0.8571428571428571,0.7058823529411765,7.0
Both Feet,0.5555555555555556,0.7142857142857143,0.625,7.0
accuracy,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571
macro avg,0.695138888888889,0.6071428571428572,0.5618872549019608,28.0
weighted avg,0.6951388888888889,0.6071428571428571,0.5618872549019608,28.0
