,precision,recall,f1-score,support
Left Fist,0.8623024830699775,0.8488888888888889,0.8555431131019038,450.0
Right Fist,0.8505494505494505,0.8638392857142857,0.8571428571428571,448.0
accuracy,0.856347438752784,0.856347438752784,0.856347438752784,0.856347438752784
macro avg,0.8564259668097141,0.8563640873015873,0.8563429851223805,898.0
weighted avg,0.8564390548192025,0.856347438752784,0.8563412036702189,898.0
