,precision,recall,f1-score,support
Left Fist,0.848421052631579,0.8955555555555555,0.8713513513513514,450.0
Right Fist,0.8888888888888888,0.8392857142857143,0.8633754305396096,448.0
accuracy,0.8674832962138085,0.8674832962138085,0.8674832962138085,0.8674832962138085
macro avg,0.8686549707602339,0.8674206349206349,0.8673633909454805,898.0
weighted avg,0.8686099063546021,0.8674832962138085,0.8673722728172085,898.0
