,precision,recall,f1-score,support
Left Fist,0.7577777777777778,0.7148846960167715,0.7357065803667746,477.0
Right Fist,0.7697516930022573,0.7301927194860813,0.7494505494505493,467.0
Both Fists,0.578268876611418,0.6695095948827292,0.6205533596837945,469.0
Both Feet,0.6518847006651884,0.620253164556962,0.6356756756756756,474.0
accuracy,0.6836248012718601,0.6836248012718601,0.6836248012718601,0.6836248012718601
macro avg,0.6894207620141604,0.683710043735636,0.6853465412941986,1887.0
weighted avg,0.6895259628394852,0.6836248012718601,0.6853604882831626,1887.0
