,precision,recall,f1-score,support
Left Fist,0.7234927234927235,0.7295597484276729,0.7265135699373694,477.0
Right Fist,0.7285714285714285,0.7644539614561028,0.7460815047021943,467.0
Both Fists,0.6241457858769932,0.5842217484008528,0.6035242290748899,469.0
Both Feet,0.6457023060796646,0.6497890295358649,0.647739221871714,474.0
accuracy,0.6820349761526232,0.6820349761526232,0.6820349761526232,0.6820349761526232
macro avg,0.6804780610052025,0.6820061219551233,0.6809646313965418,1887.0
weighted avg,0.6805173041372321,0.6820349761526232,0.6810006837092558,1887.0
