,precision,recall,f1-score,support
Left Fist,0.8722826086956522,0.8699186991869918,0.8710990502035278,369.0
Right Fist,0.8681318681318682,0.8705234159779615,0.8693259972489684,363.0
accuracy,0.8702185792349727,0.8702185792349727,0.8702185792349727,0.8702185792349727
macro avg,0.8702072384137602,0.8702210575824767,0.8702125237262481,732.0
weighted avg,0.8702242496455789,0.8702185792349727,0.8702197903367176,732.0
