,precision,recall,f1-score,support
Left Fist,0.862533692722372,0.8672086720867209,0.8648648648648649,369.0
Right Fist,0.8642659279778393,0.859504132231405,0.8618784530386739,363.0
accuracy,0.8633879781420765,0.8633879781420765,0.8633879781420765,0.8633879781420765
macro avg,0.8633998103501057,0.863356402159063,0.8633716589517695,732.0
weighted avg,0.8633927110252881,0.8633879781420765,0.8633838983444997,732.0
