,precision,recall,f1-score,support
Left Fist,0.7212765957446808,0.7182203389830508,0.7197452229299363,472.0
Right Fist,0.6918367346938775,0.7259100642398287,0.7084639498432602,467.0
Both Fists,0.5656370656370656,0.628755364806867,0.5955284552845528,466.0
Both Feet,0.6975,0.5898520084566596,0.6391752577319587,473.0
accuracy,0.6656017039403621,0.6656017039403621,0.6656017039403621,0.6656017039403621
macro avg,0.6690625990189061,0.6656844441216014,0.665728221447427,1878.0
weighted avg,0.6693475404049004,0.6656017039403621,0.6658245829976307,1878.0
