,loss,accuracy,val_loss,val_accuracy,lr,mov_ave_accuracy,mov_ave_val_accuracy,mov_std_accuracy,mov_std_val_accuracy,mov_ave_loss,mov_ave_val_loss,mov_std_loss,mov_std_val_loss
0,1.2764915227890015,0.4453575611114502,1.1373951435089111,0.5585729479789734,0.001,,,,,,,,
1,1.1225513219833374,0.5315743684768677,1.0675036907196045,0.5617678165435791,0.001,,,,,,,,
2,1.0709491968154907,0.5527681708335876,1.0039135217666626,0.5910543203353882,0.001,,,,,,,,
3,1.03447425365448,0.576701283454895,0.9839183688163757,0.6075612306594849,0.001,,,,,,,,
4,1.0086256265640259,0.5951557159423828,0.9743572473526001,0.6033014059066772,0.001,,,,,,,,
5,0.998562216758728,0.5941464900970459,0.9911115765571594,0.579872190952301,0.001,,,,,,,,
6,0.9934391975402832,0.5938581228256226,0.9488569498062134,0.6357827186584473,0.001,,,,,,,,
7,0.9795333743095398,0.6058247089385986,0.9688798785209656,0.6112886071205139,0.001,,,,,,,,
8,0.9668294787406921,0.6105824708938599,0.9458066821098328,0.6341853141784668,0.001,,,,,,,,
9,0.9652564525604248,0.6079872846603394,0.9395056962966919,0.6293929815292358,0.001,,,,,,,,
10,0.9482600688934326,0.6111591458320618,0.9475536942481995,0.6192758083343506,0.001,,,,,,,,
11,0.9369880557060242,0.6303344964981079,0.9425948858261108,0.6299254298210144,0.001,,,,,,,,
12,0.9436386227607727,0.620674729347229,0.8855841755867004,0.6581469774246216,0.001,,,,,,,,
13,0.9303848743438721,0.6350922584533691,0.9172248244285583,0.6357827186584473,0.001,,,,,,,,
14,0.9218931198120117,0.6342272162437439,0.9436877965927124,0.6293929815292358,0.001,,,,,,,,
15,0.9066332578659058,0.6350922584533691,0.9214335680007935,0.6267305612564087,0.001,,,,,,,,
16,0.9022072553634644,0.6384083032608032,0.9393850564956665,0.6246006488800049,0.001,,,,,,,,
17,0.9052636623382568,0.6322087645530701,0.9636005163192749,0.6022364497184753,0.001,,,,,,,,
18,0.8891769647598267,0.6460496187210083,0.9077398180961609,0.6405750513076782,0.001,,,,,,,,
