,precision,recall,f1-score,support
Left Fist,0.6895238095238095,0.7669491525423728,0.7261785356068203,472.0
Right Fist,0.7200854700854701,0.721627408993576,0.7208556149732621,467.0
Both Fists,0.5925925925925926,0.6180257510729614,0.6050420168067226,466.0
Both Feet,0.7293233082706767,0.6152219873150105,0.6674311926605505,473.0
accuracy,0.6805111821086262,0.6805111821086262,0.6805111821086262,0.6805111821086262
macro avg,0.6828812951181371,0.6804560749809803,0.6798768400118389,1878.0
weighted avg,0.6830954342839888,0.6805111821086262,0.6800001996588422,1878.0
