,precision,recall,f1-score,support
Left Hand,0.8257575757575758,0.7569444444444444,0.7898550724637681,144.0
Right Hand,0.6,0.7083333333333334,0.6496815286624203,144.0
Feet,0.676056338028169,0.6666666666666666,0.6713286713286714,144.0
Tongue,0.8333333333333334,0.7638888888888888,0.7971014492753623,144.0
accuracy,0.7239583333333334,0.7239583333333334,0.7239583333333334,0.7239583333333334
macro avg,0.7337868117797696,0.7239583333333333,0.7269916804325555,576.0
weighted avg,0.7337868117797695,0.7239583333333334,0.7269916804325556,576.0
