,precision,recall,f1-score,support
Left Hand,0.9032258064516129,0.7777777777777778,0.835820895522388,144.0
Right Hand,0.6754966887417219,0.7083333333333334,0.6915254237288135,144.0
Feet,0.6756756756756757,0.6944444444444444,0.684931506849315,144.0
Tongue,0.7843137254901961,0.8333333333333334,0.8080808080808081,144.0
accuracy,0.7534722222222222,0.7534722222222222,0.7534722222222222,0.7534722222222222
macro avg,0.7596779740898016,0.7534722222222222,0.7550896585453312,576.0
weighted avg,0.7596779740898016,0.7534722222222222,0.7550896585453312,576.0
