,precision,recall,f1-score,support
Left Hand,0.9710144927536232,0.9305555555555556,0.9503546099290779,72.0
Right Hand,0.8169014084507042,0.8055555555555556,0.8111888111888113,72.0
Feet,0.8235294117647058,0.7777777777777778,0.7999999999999999,72.0
Tongue,0.8625,0.9583333333333334,0.9078947368421054,72.0
accuracy,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556
macro avg,0.8684863282422584,0.8680555555555556,0.8673595394899986,288.0
weighted avg,0.8684863282422582,0.8680555555555556,0.8673595394899987,288.0
