,precision,recall,f1-score,support
Left Fist,0.6,0.42857142857142855,0.5,7.0
Right Fist,1.0,0.42857142857142855,0.6,7.0
Both Fists,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
Both Feet,0.5384615384615384,1.0,0.7,7.0
accuracy,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571
macro avg,0.6774725274725275,0.6071428571428571,0.5928571428571429,28.0
weighted avg,0.6774725274725275,0.6071428571428571,0.5928571428571427,28.0
