,precision,recall,f1-score,support
Left Hand,0.7790697674418605,0.9305555555555556,0.8481012658227848,72.0
Right Hand,0.7808219178082192,0.7916666666666666,0.7862068965517242,72.0
Feet,0.9019607843137255,0.6388888888888888,0.7479674796747967,72.0
Tongue,0.7307692307692307,0.7916666666666666,0.76,72.0
accuracy,0.7881944444444444,0.7881944444444444,0.7881944444444444,0.7881944444444444
macro avg,0.798155425083259,0.7881944444444444,0.7855689105123265,288.0
weighted avg,0.798155425083259,0.7881944444444444,0.7855689105123264,288.0
