,precision,recall,f1-score,support
Left Hand,0.8985507246376812,0.8611111111111112,0.8794326241134751,72.0
Right Hand,0.6530612244897959,0.8888888888888888,0.7529411764705882,72.0
Feet,0.8656716417910447,0.8055555555555556,0.8345323741007193,72.0
Tongue,0.8518518518518519,0.6388888888888888,0.7301587301587301,72.0
accuracy,0.7986111111111112,0.7986111111111112,0.7986111111111112,0.7986111111111112
macro avg,0.8172838606925934,0.798611111111111,0.7992662262108783,288.0
weighted avg,0.8172838606925934,0.7986111111111112,0.7992662262108782,288.0
