,precision,recall,f1-score,support
Left Hand,0.7592592592592593,0.5694444444444444,0.6507936507936508,72.0
Right Hand,0.6829268292682927,0.7777777777777778,0.7272727272727273,72.0
Feet,0.6382978723404256,0.8333333333333334,0.7228915662650602,72.0
Tongue,0.8103448275862069,0.6527777777777778,0.7230769230769231,72.0
accuracy,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334
macro avg,0.722707197113546,0.7083333333333334,0.7060087168520904,288.0
weighted avg,0.7227071971135461,0.7083333333333334,0.7060087168520904,288.0
