,precision,recall,f1-score,support
Left Hand,0.7263157894736842,0.4791666666666667,0.5774058577405857,144.0
Right Hand,0.7636363636363637,0.2916666666666667,0.4221105527638191,144.0
Feet,0.4594594594594595,0.8263888888888888,0.5905707196029777,144.0
Tongue,0.5868263473053892,0.6805555555555556,0.6302250803858521,144.0
accuracy,0.5694444444444444,0.5694444444444444,0.5694444444444444,0.5694444444444444
macro avg,0.6340594899687242,0.5694444444444444,0.5550780526233087,576.0
weighted avg,0.6340594899687242,0.5694444444444444,0.5550780526233087,576.0
