,precision,recall,f1-score,support
Left Hand,0.702247191011236,0.8680555555555556,0.7763975155279503,144.0
Right Hand,0.5927835051546392,0.7986111111111112,0.6804733727810651,144.0
Feet,0.9384615384615385,0.4236111111111111,0.583732057416268,144.0
Tongue,0.6474820143884892,0.625,0.6360424028268551,144.0
accuracy,0.6788194444444444,0.6788194444444444,0.6788194444444444,0.6788194444444444
macro avg,0.7202435622539757,0.6788194444444444,0.6691613371380347,576.0
weighted avg,0.7202435622539757,0.6788194444444444,0.6691613371380346,576.0
