,loss,accuracy,val_loss,val_accuracy,lr,mov_ave_accuracy,mov_ave_val_accuracy,mov_std_accuracy,mov_std_val_accuracy,mov_ave_loss,mov_ave_val_loss,mov_std_loss,mov_std_val_loss
0,1.2676727771759033,0.4366319477558136,1.2755918502807617,0.5833333134651184,0.001,,,,,,,,
1,1.0689740180969238,0.5447048544883728,1.1096117496490479,0.5538194179534912,0.001,,,,,,,,
2,0.9339715242385864,0.6158854365348816,1.1490428447723389,0.4496527910232544,0.001,,,,,,,,
3,0.8726972937583923,0.640625,1.0409126281738281,0.5590277910232544,0.001,,,,,,,,
4,0.8354192972183228,0.6729600429534912,1.2839592695236206,0.4618055522441864,0.001,,,,,,,,
5,0.8126051425933838,0.6775173544883728,1.1769171953201294,0.4861111044883728,0.001,,,,,,,,
6,0.802315354347229,0.6694878339767456,1.2984331846237183,0.4982638955116272,0.001,,,,,,,,
7,0.7786896228790283,0.6861979365348816,1.0133947134017944,0.5902777910232544,0.001,,,,,,,,
8,0.7682097554206848,0.6963975429534912,1.2552766799926758,0.5190972089767456,0.001,,,,,,,,
9,0.7433731555938721,0.7033420205116272,1.3352516889572144,0.5,0.001,,,,,,,,
10,0.7371842861175537,0.7055121660232544,1.4939923286437988,0.3940972089767456,0.001,,,,,,,,
11,0.7145844101905823,0.7144097089767456,1.1514270305633545,0.5833333134651184,0.001,,,,,,,,
12,0.7100553512573242,0.7213541865348816,1.2176220417022705,0.53125,0.001,,,,,,,,
13,0.6950452327728271,0.7180989384651184,1.7003388404846191,0.4045138955116272,0.001,,,,,,,,
14,0.6961801052093506,0.7237412929534912,0.9831502437591553,0.5989583134651184,0.001,,,,,,,,
15,0.6869866847991943,0.7239583134651184,0.9745014905929565,0.5902777910232544,0.001,,,,,,,,
16,0.6653640866279602,0.7358940839767456,1.0115567445755005,0.6076388955116272,0.001,,,,,,,,
17,0.6589076519012451,0.7406684160232544,1.1632494926452637,0.5625,0.001,,,,,,,,
18,0.6475409269332886,0.7471787929534912,1.297197699546814,0.5173611044883728,0.001,,,,,,,,
19,0.6629927158355713,0.7424045205116272,1.2426859140396118,0.5173611044883728,0.001,0.6808485195040703,0.5254340246319771,0.0735704348346492,0.061393745828679305,0.7879384696483612,1.2087056815624238,0.15023731851471528,0.17308373535562954
20,0.6360719203948975,0.748046875,1.1047167778015137,0.5694444179534912,0.001,0.6964192658662796,0.5247395798563957,0.049130998287510975,0.06081068267152317,0.7563584268093109,1.2001619279384612,0.1059239109782913,0.17378716968076074
21,0.6218438744544983,0.7536892294883728,1.0634074211120605,0.5833333134651184,0.001,0.7068684846162796,0.526215274631977,0.03630148930717047,0.06184772335040994,0.7340019196271896,1.1978517115116118,0.08208741893559773,0.1752762569864071
22,0.6226673722267151,0.7521701455116272,1.1056714057922363,0.5642361044883728,0.001,0.7136827200651169,0.531944440305233,0.030985167310362806,0.05976207848333994,0.7184367120265961,1.1956831395626069,0.07152933379866096,0.17613292912846898
23,0.6158246994018555,0.7565104365348816,1.3259406089782715,0.5190972089767456,0.001,0.719476991891861,0.5299479112029075,0.02741069406443504,0.05949031071970515,0.7055930823087693,1.209934538602829,0.06548382756288,0.174557615720203
24,0.6066634058952332,0.7584635615348816,1.3979781866073608,0.5086805820465088,0.001,0.7237521678209304,0.5322916626930236,0.02647405000315061,0.05765457318139659,0.6941552877426147,1.215635484457016,0.06167592940219643,0.17869498610939685
25,0.5898331999778748,0.7630208134651184,1.201164960861206,0.5329861044883728,0.001,0.7280273407697677,0.5346354126930237,0.02555027687068119,0.05667405543396566,0.6830166906118393,1.21684787273407,0.059350555310412154,0.17851034334815352
26,0.5841160416603088,0.7706162929534912,1.1520003080368042,0.5989583134651184,0.00090000004,0.7330837637186051,0.5396701335906983,0.023379403002596055,0.05768299194648054,0.6721067249774932,1.2095262289047242,0.056399640293275766,0.17801625878122368
27,0.5707935690879822,0.7823350429534912,0.9014503955841064,0.6336805820465088,0.00090000004,0.7378906190395356,0.541840273141861,0.023127062339605032,0.060303063982096304,0.661711922287941,1.2039290130138398,0.05493714202446591,0.1856895714623476
28,0.5670822858810425,0.7777777910232544,1.3587197065353394,0.5173611044883728,0.00090000004,0.7419596314430237,0.5417534679174423,0.0226223276169598,0.06033697976365061,0.6516555488109589,1.2091011643409728,0.05289241824245127,0.18846762214065946
29,0.5603559017181396,0.7784287929534912,1.1899371147155762,0.5694444179534912,0.00090000004,0.7457139700651169,0.5452256888151169,0.022127101972041305,0.0598303153975912,0.6425046861171723,1.201835435628891,0.052058091856677466,0.18625229952537878
30,0.5627945065498352,0.7766926884651184,1.248058795928955,0.5590277910232544,0.00090000004,0.7492729961872101,0.5534722179174423,0.021074078200900896,0.0487769969216544,0.6337851971387863,1.1895387589931488,0.050034885262537764,0.1742921635280045
31,0.5599278807640076,0.7797309160232544,0.9575745463371277,0.6145833134651184,0.00090000004,0.7525390565395356,0.5550347179174423,0.02047098986550559,0.050188624916723615,0.6260523706674576,1.1798461347818374,0.04888775568191251,0.181387860422444
32,0.5459983944892883,0.7866753339767456,1.3868746757507324,0.5121527910232544,0.00090000004,0.7558051139116287,0.554079857468605,0.020445873943634174,0.05080987753323289,0.6178495228290558,1.1883087664842606,0.04785742221068812,0.1868197785431285
33,0.547028660774231,0.7823350429534912,0.9454612731933594,0.625,0.00090000004,0.7590169191360474,0.5651041626930237,0.01928269021499692,0.03991356700783385,0.610448694229126,1.1505648881196975,0.04678013937676766,0.15269916409970205
34,0.5385774374008179,0.7855902910232544,0.9599609375,0.6267361044883728,0.00090000004,0.7621093690395355,0.5664930522441864,0.018312498739008073,0.04151847123090869,0.6025685608386994,1.1494054228067399,0.04491174762052701,0.1540480460739741
35,0.5242009162902832,0.7960069179534912,1.1957790851593018,0.5625,0.00090000004,0.7657117992639542,0.5651041626930237,0.017522760786786856,0.04116267693600938,0.5944292724132538,1.160469302535057,0.04360700014000265,0.1489508228153637
36,0.532308042049408,0.7925347089767456,1.859740972518921,0.4930555522441864,0.00090000004,0.7685438305139541,0.5593749955296516,0.017045391213332567,0.04278589200583919,0.5877764701843262,1.202878513932228,0.04241079642526324,0.20911265464395526
37,0.5331666469573975,0.7892795205116272,0.9830582737922668,0.5989583134651184,0.00090000004,0.7709743857383728,0.5611979112029075,0.016348830791502202,0.04364817525940299,0.5814894199371338,1.1938689529895783,0.04068510835227003,0.21443986121104947
38,0.5089749693870544,0.8023003339767456,1.4073573350906372,0.5225694179534912,0.00081000006,0.7737304627895355,0.5614583268761635,0.01674641894226016,0.04340069274265468,0.5745611220598221,1.1993769347667693,0.04064546626949962,0.21840132596737638
39,0.5049622058868408,0.8044704794883728,0.9018908739089966,0.6579861044883728,0.00081000006,0.7768337607383728,0.5684895768761635,0.016401030076880225,0.046934358367847234,0.5666595965623855,1.1823371827602387,0.03795804184642721,0.22746406413280995
40,0.4924481213092804,0.810546875,1.1010459661483765,0.578125,0.00081000006,0.7799587607383728,0.5689236059784889,0.016571741813035213,0.04698129518227937,0.5594784066081047,1.1821536421775818,0.03773204300891077,0.22752809390552986
41,0.48409727215766907,0.8181423544883728,1.1572829484939575,0.5798611044883728,0.00081000006,0.7831814169883728,0.5687499955296517,0.01739632263987856,0.046934117831346274,0.5525910764932632,1.1868474185466766,0.03828726872058446,0.22599313330061313
42,0.5116465091705322,0.8064236044883728,1.054822325706482,0.5989583134651184,0.00081000006,0.7858940899372101,0.5704861059784889,0.016558939063914535,0.04737515910394412,0.5470400333404541,1.1843049645423889,0.03568458188733712,0.2271750123391708
43,0.4946966767311096,0.8098958134651184,0.8631598353385925,0.671875,0.00081000006,0.788563358783722,0.5781249955296517,0.015896781089251213,0.05067541338106308,0.5409836322069168,1.161165925860405,0.033721420856504286,0.23500371918759888
44,0.48860251903533936,0.8111979365348816,1.09534752368927,0.6128472089767456,0.00081000006,0.7912000775337219,0.5833333268761635,0.015035680197801935,0.048580099660858675,0.5350805878639221,1.1460343927145005,0.031996651533142934,0.2289331463503529
45,0.49144765734672546,0.8090277910232544,1.0694231986999512,0.5850694179534912,0.00081000006,0.7935004264116288,0.5859374925494194,0.01403452515375296,0.04718742379817268,0.5301613107323646,1.1394473046064377,0.0307389919556122,0.22914731188328724
46,0.48121029138565063,0.8129340410232544,1.3026491403579712,0.5486111044883728,0.00081000006,0.7956163138151169,0.5834201321005821,0.013608453528018967,0.04776506814082065,0.5250160232186317,1.146979746222496,0.029877518439907144,0.23189570054555683
