,precision,recall,f1-score,support
Left Fist,1.0,1.0,1.0,7.0
Right Fist,1.0,1.0,1.0,7.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,14.0
weighted avg,1.0,1.0,1.0,14.0
