,precision,recall,f1-score,support
Left Fist,0.75,0.8571428571428571,0.8,7.0
Right Fist,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
Both Fists,1.0,0.7142857142857143,0.8333333333333334,7.0
Both Feet,0.75,0.8571428571428571,0.8,7.0
accuracy,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
macro avg,0.8035714285714286,0.7857142857142857,0.786904761904762,28.0
weighted avg,0.8035714285714286,0.7857142857142857,0.7869047619047621,28.0
