,precision,recall,f1-score,support
Left Fist,0.7777777777777778,1.0,0.875,7.0
Right Fist,0.75,0.8571428571428571,0.8,7.0
Both Fists,1.0,0.42857142857142855,0.6,7.0
Both Feet,0.875,1.0,0.9333333333333333,7.0
accuracy,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714
macro avg,0.8506944444444444,0.8214285714285714,0.8020833333333333,28.0
weighted avg,0.8506944444444444,0.8214285714285714,0.8020833333333334,28.0
