,precision,recall,f1-score,support
Left Fist,0.9102564102564102,0.8930817610062893,0.9015873015873016,477.0
Right Fist,0.8928571428571429,0.9100642398286938,0.9013785790031813,467.0
accuracy,0.9014830508474576,0.9014830508474576,0.9014830508474576,0.9014830508474576
macro avg,0.9015567765567766,0.9015730004174916,0.9014829402952415,944.0
weighted avg,0.9016489336934252,0.9014830508474576,0.9014840458174032,944.0
