,precision,recall,f1-score,support
Left Hand,0.5952380952380952,0.8680555555555556,0.7062146892655368,144.0
Right Hand,0.6185567010309279,0.8333333333333334,0.7100591715976331,144.0
Feet,0.881578947368421,0.4652777777777778,0.6090909090909091,144.0
Tongue,0.6770833333333334,0.4513888888888889,0.5416666666666666,144.0
accuracy,0.6545138888888888,0.6545138888888888,0.6545138888888888,0.6545138888888888
macro avg,0.6931142692426945,0.6545138888888888,0.6417578591551863,576.0
weighted avg,0.6931142692426943,0.6545138888888888,0.6417578591551865,576.0
