,precision,recall,f1-score,support
Left Hand,0.6616161616161617,0.9097222222222222,0.7660818713450293,144.0
Right Hand,0.5434782608695652,0.8680555555555556,0.6684491978609626,144.0
Feet,0.9682539682539683,0.4236111111111111,0.5893719806763285,144.0
Tongue,0.7294117647058823,0.4305555555555556,0.5414847161572053,144.0
accuracy,0.6579861111111112,0.6579861111111112,0.6579861111111112,0.6579861111111112
macro avg,0.7256900388613944,0.6579861111111112,0.6413469415098814,576.0
weighted avg,0.7256900388613943,0.6579861111111112,0.6413469415098815,576.0
