,precision,recall,f1-score,support
Left Hand,0.7468354430379747,0.8194444444444444,0.7814569536423841,144.0
Right Hand,0.7321428571428571,0.8541666666666666,0.7884615384615384,144.0
Feet,0.8,0.6944444444444444,0.7434944237918215,144.0
Tongue,0.824,0.7152777777777778,0.7657992565055762,144.0
accuracy,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334
macro avg,0.7757445750452079,0.7708333333333333,0.76980304310033,576.0
weighted avg,0.7757445750452079,0.7708333333333334,0.7698030431003301,576.0
