,precision,recall,f1-score,support
Left Hand,0.8888888888888888,0.8888888888888888,0.8888888888888888,72.0
Right Hand,0.918918918918919,0.9444444444444444,0.9315068493150684,72.0
Feet,0.8169014084507042,0.8055555555555556,0.8111888111888111,72.0
Tongue,0.8450704225352113,0.8333333333333334,0.8391608391608392,72.0
accuracy,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556
macro avg,0.8674449096984307,0.8680555555555556,0.8676863471384019,288.0
weighted avg,0.8674449096984308,0.8680555555555556,0.867686347138402,288.0
